,0,1,2,3
2914,31.011562,11.1581373,34.328147,-4.2787861
2915,28.7422913,15.7972962,33.3782631,-4.4170521
2916,25.201938,17.953208,33.0079653,-4.5886138
2917,21.0436,18.2352558,32.3204293,-4.7719224
2918,16.87503,17.1302242,30.9374449,-4.9506992
2919,13.1695051,15.1448121,28.8739129,-5.1135942
2920,10.1794863,12.7714055,26.3558862,-5.2543177
2921,7.9469805,10.3987136,23.6508206,-5.3710471
2922,6.3816469,8.2662724,20.970406,-5.4651113
2923,5.3430058,6.4785758,18.4458494,-5.5395316
2924,4.6932163,5.0481652,16.1417185,-5.597876
2925,4.3197307,3.9385283,14.079063,-5.6435615
2926,4.1393831,3.0944985,12.2544944,-5.6795271
2927,4.0943517,2.4596192,10.6525837,-5.7081435
2928,4.1460173,1.984176,9.2529597,-5.7312464
2929,4.2693333,1.6277475,8.0340584,-5.7502201
2930,4.4484725,1.3590123,6.9749741,-5.7660909
2931,4.6737386,1.1544392,6.0563,-5.7796123
2932,4.9394792,0.9967058,5.2604476,-5.7913346
2933,5.2427189,0.8732302,4.5717027,-5.8016598
2934,5.5822802,0.7749503,3.9761545,-5.8108827
2935,5.9582262,0.6953704,3.4615655,-5.819221
2936,6.371511,0.6298426,3.0172187,-5.826837
2937,6.8237623,0.5750393,2.6337602,-5.8338537
2938,7.3171485,0.5285721,2.3030484,-5.8403657
2939,7.8542999,0.4887192,2.0180123,-5.8464474
2940,8.438265,0.4542326,1.7725233,-5.8521582
2941,9.0724894,0.4242025,1.5612792,-5.8575471
2942,9.7608104,0.3979621,1.3797015,-5.8626552
2943,10.507463,0.3750214,1.223845,-5.8675176
2944,11.3170933,0.3550219,1.0903187,-5.8721657
2945,12.1947791,0.3377055,0.9762174,-5.8766273
2946,13.1460552,0.3228942,0.8790636,-5.8809283
2947,14.1769435,0.3104779,0.7967581,-5.8850933
2948,15.2939879,0.3004079,0.7275396,-5.8891459
2949,16.5042923,0.2926966,0.6699534,-5.8931095
2950,17.8155639,0.2874219,0.6228287,-5.8970081
2951,19.2361603,0.2847374,0.5852658,-5.9008667
2952,20.7751403,0.2848902,0.5566342,-5.9047125
2953,22.4423199,0.2882478,0.536586,-5.9085753
2954,24.2483323,0.2953393,0.5250873,-5.9124899
2955,26.2046924,0.306917,0.5224765,-5.9164971
2956,28.3238652,0.3240493,0.5295624,-5.9206468
2957,30.6193378,0.3482642,0.5477824,-5.9250017
2958,33.1056931,0.3817713,0.5794566,-5.9296429
2959,35.7986812,0.4278173,0.6281971,-5.9346787
2960,38.7152814,0.4912629,0.6995792,-5.9402569
2961,41.8737389,0.5795481,0.8022613,-5.946586
2962,45.2935394,0.7043446,0.9499025,-5.9539683
2963,48.9952403,0.8844752,1.1645347,-5.9628552
2964,52.9999597,1.1512275,1.4826763,-5.9739426
2965,57.3280113,1.5583515,1.9667831,-5.9883404
2966,61.9952847,2.201526,2.7274407,-6.0078826
2967,67.0032471,3.2575624,3.9678743,-6.0357194
2968,72.3094901,5.065685,6.0759446,-6.0774839
2969,77.7342227,8.2978294,9.8168889,-6.143662
2970,82.6419007,14.2960982,16.7190618,-6.2544349
2971,84.8290752,25.5274125,29.6316723,-6.4487781
2972,77.2328432,44.5220578,51.8530088,-6.7938621
2973,46.0205276,63.4789767,76.8158165,-7.3456103
2974,-2.375309,55.8265324,78.5691244,-7.9689449
2975,-33.3144218,25.7811307,60.486056,-8.3822396
2976,-43.2908881,-0.0014041,47.9480585,-8.5039672
2977,-42.8457071,-16.4392185,44.9833295,-8.4157208
2978,-36.183949,-25.9864265,46.7690338,-8.1993024
2979,-25.2651206,-29.4595152,48.3239173,-7.9180032
2980,-13.1421313,-27.1415776,46.6774335,-7.6318042
2981,-3.0298022,-20.9656353,41.9511566,-7.3903255
2982,3.7571131,-13.8046587,36.0284756,-7.2176715
2983,7.7013115,-7.6221103,30.4458767,-7.1127695
2984,9.8175089,-3.0613558,25.7875266,-7.0617273
2985,10.9305305,-0.0078842,22.064325,-7.0485156
2986,11.5561682,1.8938849,19.1018981,-7.0597657
2987,11.9833012,2.9972961,16.716797,-7.0857724
2988,12.3651214,3.5796822,14.7652399,-7.1200088
2989,12.7799281,3.8378033,13.144588,-7.1583106
2990,13.2663034,3.9037832,11.7833951,-7.1981424
2991,13.8424507,3.8632445,10.6316234,-7.2380437
2992,14.5165919,3.7702266,9.6535001,-7.277241
2993,15.292465,3.6581118,8.8228079,-7.3153906
2994,16.172166,3.5471848,8.11991,-7.3524115
2995,17.1575635,3.4496989,7.5299092,-7.3883821
2996,18.2509516,3.373211,7.0415306,-7.4234777
2997,19.4552984,3.3227706,6.6464732,-7.4579349
2998,20.7742771,3.3023785,6.3390856,-7.4920347
2999,22.2121696,3.3160115,6.1162876,-7.526097
3000,23.7736772,3.3684247,5.9777125,-7.560485
3001,25.4636316,3.465891,5.9260834,-7.5956162
3002,27.286568,3.6170185,5.9678753,-7.6319819
3003,29.246078,3.8337858,6.1143624,-7.6701753
3004,31.3437957,4.1329653,6.3832083,-7.7109317
3005,33.5777575,4.5381567,6.8008418,-7.7551867
3006,35.9396722,5.0827281,7.4059708,-7.8041573
3007,38.4102605,5.8140419,8.2547027,-7.8594603
3008,40.951117,6.7993336,9.4277854,-7.9232796
3009,43.4902652,8.1332366,11.0401622,-7.998602
3010,45.8963919,9.9453664,13.2514825,-8.0895301
3011,47.9337772,12.4014109,16.2711128,-8.2016492
3012,49.189135,15.6779185,20.3372751,-8.3422992
3013,48.9769134,19.8628554,25.6196859,-8.520279
3014,46.3024154,24.7030156,31.9588377,-8.743854
3015,40.1378915,29.1970822,38.4245112,-9.0153417
3016,30.3252145,31.472054,43.1168601,-9.3223839
3017,18.5613048,29.8287183,44.1275928,-9.6333383
3018,7.7218316,24.4686775,41.2769603,-9.9081438
3019,-0.2871052,17.445817,36.2211086,-10.119107
3020,-5.365995,10.831437,30.7989768,-10.2605835
3021,-8.3432021,5.624419,25.9970726,-10.3425508
3022,-10.079854,1.9401563,22.0685895,-10.3801763
3023,-11.1728888,-0.4899735,18.9371277,-10.3875096
3024,-11.975509,-2.0076961,16.4439103,-10.3753786
3025,-12.6821873,-2.9065437,14.4417414,-10.3513817
3026,-13.396236,-3.4054334,12.816801,-10.3205517
3027,-14.1714844,-3.6567079,11.4863061,-10.2860769
3028,-15.0357847,-3.7623054,10.3910617,-10.2498878
3029,-16.0037804,-3.7888559,9.4887062,-10.2130834
3030,-17.0837007,-3.7793932,8.7487798,-10.176223
3031,-18.2809008,-3.7617615,8.1494151,-10.1395173
3032,-19.5996384,-3.7544324,7.6752249,-10.1029494
3033,-21.0438859,-3.7704832,7.3160397,-10.0663478
3034,-22.6175938,-3.8203591,7.066265,-10.0294249
3035,-24.324607,-3.9138931,6.9247344,-9.9917936
3036,-26.1683007,-4.0619486,6.8950208,-9.9529643
3037,-28.1509097,-4.2779767,6.9862417,-9.9123276
3038,-30.2724256,-4.5797577,7.214473,-9.8691191
3039,-32.5288046,-4.991601,7.6049717,-9.8223664
3040,-34.9090126,-5.5473156,8.1955085,-9.7708093
3041,-37.3900474,-6.2942892,9.0411944,-9.7127856
3042,-39.9283916,-7.2989234,10.2211544,-9.6460693
3043,-42.4451386,-8.653148,11.8469268,-9.567648
3044,-44.8001283,-10.4799202,14.0706503,-9.473438
3045,-46.7482624,-12.9303827,17.0856834,-9.3579745
3046,-47.8723743,-16.1524938,21.0986865,-9.2142482
3047,-47.5058291,-20.1865852,26.2256564,-9.0341717
3048,-44.7301199,-24.7256338,32.2418726,-8.8107262
3049,-38.6780938,-28.7745565,38.2058081,-8.5431642
3050,-29.3554208,-30.6334733,42.3729065,-8.2445752
3051,-18.3991776,-28.8901814,43.1188569,-7.9448466
3052,-8.367771,-23.8329202,40.3722792,-7.6801739
3053,-0.9251745,-17.2998718,35.6074587,-7.4751563
3054,3.8237881,-11.12379,30.4472418,-7.3348478
3055,6.5967725,-6.2158998,25.7932421,-7.2503423
3056,8.1675668,-2.7073652,21.9060057,-7.2078349
3057,9.0898973,-0.3719951,18.7417733,-7.1943021
3058,9.7004846,1.0960841,16.1706563,-7.1995368
3059,10.1888026,1.9668731,14.065033,-7.2162646
3060,10.6570514,2.4453373,12.3228987,-7.2395922
3061,11.1588605,2.6758497,10.8679357,-7.2663639
3062,11.7218541,2.7557226,9.643886,-7.2946208
3063,12.3602354,2.7486455,8.6089681,-7.3231982
3064,13.0816361,2.695399,7.7316433,-7.3514466
3065,13.8907761,2.6216484,6.98768,-7.3790428
3066,14.7913775,2.5433412,6.3581835,-7.4058679
3067,15.7871375,2.4703441,5.8282895,-7.4319299
3068,16.8821994,2.4088532,5.3863034,-7.4573152
3069,18.08136,2.3629875,5.0231442,-7.4821607
3070,19.3901394,2.3358548,4.7320094,-7.5066387
3071,20.8147764,2.3302983,4.508212,-7.5309508
3072,22.3621785,2.3494677,4.3491725,-7.5553279
3073,24.03983,2.3973304,4.2545734,-7.5800364
3074,25.8556486,2.4792152,4.2267055,-7.6053883
3075,27.8177582,2.6024902,4.2710739,-7.6317588
3076,29.9341229,2.7774949,4.3973714,-7.6596104
3077,32.2119365,3.0189003,4.6210034,-7.6895294
3078,34.6565801,3.3477553,4.9654584,-7.7222786
3079,37.269793,3.7946264,5.4659968,-7.7588756
3080,40.0463713,4.4044645,6.1754109,-7.8007105
3081,42.968032,5.244149,7.1730025,-7.849725
3082,45.9916655,6.4139927,8.5783824,-7.9086847
3083,49.0262461,8.0643539,10.5717363,-7.9815928
3084,51.8867343,10.4160456,13.4199464,-8.0742915
3085,54.203033,13.7722,17.496903,-8.195246
3086,55.2533936,18.4719702,23.2478468,-8.3562281
3087,53.7328596,24.6414787,30.9471335,-8.5717022
3088,47.7364718,31.4929994,39.9781161,-8.8536333
3089,35.8707815,36.3781345,47.7933853,-9.1972362
3090,19.8358986,35.6404513,50.587525,-9.5638705
3091,4.6434545,28.573878,47.1642408,-9.8899559
3092,-5.9938557,18.6792669,40.4030253,-10.1277401
3093,-12.0658292,9.6606067,33.6016652,-10.2688028
3094,-15.1856753,2.9831519,28.1627634,-10.3309633
3095,-16.7465894,-1.4359909,24.1641127,-10.3380034
3096,-17.5723784,-4.1606584,21.2721729,-10.3098262
3097,-18.092125,-5.7448105,19.1473271,-10.2605211
3098,-18.5209564,-6.6066369,17.5410213,-10.1992821
3099,-18.9656258,-7.032218,16.2908663,-10.1318033
3100,-19.4782779,-7.2084907,15.2959498,-10.0614425
3101,-20.083112,-7.2547148,14.4952301,-9.9900498
3102,-20.7897447,-7.2460529,13.8526185,-9.9185199
3103,-21.5999902,-7.2298083,13.3475753,-9.8471467
3104,-22.5112521,-7.2362135,12.9694676,-9.7758434
3105,-23.5180716,-7.2854878,12.7143231,-9.7042763
3106,-24.6125941,-7.3924394,12.5830701,-9.6319393
3107,-25.7843238,-7.5694749,12.5806888,-9.5581925
3108,-27.019327,-7.828581,12.7159078,-9.4822754
3109,-28.2989151,-8.1826065,13.0011921,-9.403304
3110,-29.5977621,-8.6459926,13.4527936,-9.3202584
3111,-30.8813705,-9.2349124,14.0905805,-9.2319655
3112,-32.10282,-9.9665659,14.9372201,-9.137084
3113,-33.1988711,-10.8570969,16.0160219,-9.0341037
3114,-34.0858906,-11.9172522,17.3463844,-8.9213748
3115,-34.6569074,-13.1446211,18.9354305,-8.7971976
3116,-34.7826258,-14.5114627,20.7644819,-8.6600112
3117,-34.3212929,-15.9486354,22.7704367,-8.5087249
3118,-33.1436577,-17.3302214,24.8262587,-8.3432138
3119,-31.1763557,-18.4702096,26.7320501,-8.1649196
3120,-28.4553098,-19.1475845,28.2343323,-7.977356
3121,-25.161786,-19.1683294,29.0849605,-7.7861758
3122,-21.6053302,-18.4450831,29.1241387,-7.5984989
3123,-18.1433841,-17.0463131,28.3412519,-7.4215533
3124,-15.0765727,-15.1759992,26.8717005,-7.2611585
3125,-12.5798382,-13.0956771,24.9346307,-7.1207325
3126,-10.6970855,-11.0405105,22.7565998,-7.0011519
3127,-9.380355,-9.1712766,20.5211056,-6.9012927
3128,-8.5385267,-7.5681537,18.352873,-6.8188331
3129,-8.0735078,-6.2491005,16.3245998,-6.7509807
3130,-7.8993431,-5.1942754,14.4714415,-6.6949714
3131,-7.9486646,-4.3662464,12.8046719,-6.6483418
3132,-8.1722929,-3.7232026,11.3217072,-6.6090328
3133,-8.5361338,-3.2261105,10.0125911,-6.5753939
3134,-9.0175986,-2.8417719,8.8639016,-6.5461368
3135,-9.6024846,-2.5435148,7.861004,-6.5202729
3136,-10.2825689,-2.3107169,6.9893109,-6.4970491
3137,-11.053873,-2.1278749,6.2349672,-6.4758923
3138,-11.915463,-1.9835971,5.5852048,-6.4563629
3139,-12.8686417,-1.8696961,5.0285132,-6.4381187
3140,-13.916416,-1.7804427,4.5547077,-6.4208863
3141,-15.0631512,-1.7119906,4.1549466,-6.4044398
3142,-16.314349,-1.6619569,3.8217295,-6.3885844
3143,-17.6765071,-1.6291383,3.5489002,-6.3731426
3144,-19.1570308,-1.6133438,3.3316718,-6.3579441
3145,-20.7641745,-1.6153365,3.1666964,-6.3428158
3146,-22.5069969,-1.6368817,3.0522028,-6.3275717
3147,-24.3953145,-1.6809157,2.9882373,-6.3120027
3148,-26.4396339,-1.75187,2.9770598,-6.2958633
3149,-28.6510359,-1.8562088,3.0237781,-6.278854
3150,-31.0409659,-2.0032899,3.1373524,-6.260597
3151,-33.6208509,-2.2067302,3.3321879,-6.2406011
3152,-36.4013889,-2.4865853,3.6306843,-6.2182091
3153,-39.3912104,-2.872878,4.0673635,-6.1925171
3154,-42.5942915,-3.4113935,4.6956526,-6.1622485
3155,-46.0047881,-4.173324,5.5991712,-6.1255519
3156,-49.5963243,-5.2714092,6.9106439,-6.0796737
3157,-53.2988699,-6.8866215,8.8433184,-6.02042
3158,-56.9469916,-9.3097949,11.7407098,-5.9412796
3159,-60.1616905,-12.9944342,16.1431001,-5.8320607
3160,-62.0874929,-18.5691046,22.8214184,-5.6771108
3161,-60.8946887,-26.5715069,32.537371,-5.4544479
3162,-53.3632637,-36.239914,44.8343192,-5.1415574
3163,-36.6444942,-43.1611814,55.5531623,-4.740255
3164,-14.0769009,-40.6507552,57.8646341,-4.3132212
3165,5.0082951,-28.8282326,51.1674228,-3.9621568
3166,16.1024559,-14.9944319,41.8791641,-3.7451631
3167,21.1620462,-4.1191995,34.4786787,-3.6537708
3168,23.0159929,3.0674658,29.6571435,-3.6523546
3169,23.3250601,7.4163406,26.7155704,-3.70777
3170,22.8869934,9.8652612,24.8855546,-3.796476
3171,22.0921508,11.0937889,23.6287068,-3.9030983
3172,21.1550765,11.5448737,22.6211911,-4.0178164
3173,20.2084326,11.5035585,21.6882138,-4.1343874
3174,19.3387915,11.1581289,20.7488012,-4.2488931
3175,18.6012885,10.6372356,19.777222,-4.3589766
3176,18.0275681,10.0304814,18.7775578,-4.4633589
3177,17.6318666,9.3998956,17.7676345,-4.5615115
3178,17.4163551,8.7870369,16.7694722,-4.653419
3179,17.3756954,8.218128,15.804141,-4.7394007
3180,17.5006007,7.7081918,14.889441,-4.8199794
3181,17.7803536,7.2644755,14.03926,-4.8957861
3182,18.2043973,6.8892173,13.2638301,-4.9674976
3183,18.7631984,6.5817873,12.570399,-5.035797
3184,19.4485925,6.3402724,11.9640425,-5.1013535
3185,20.2537841,6.1626068,11.4484829,-5.1648156
3186,21.1731233,6.0473653,11.0268625,-5.226814
3187,22.2017324,5.9943307,10.7024667,-5.2879706
3188,23.3350104,6.0049333,10.4794201,-5.3489131
3189,24.5680082,6.0826425,10.3633849,-5.4102933
3190,25.8946315,6.2333755,10.3623041,-5.4728096
3191,27.306594,6.4659697,10.4872246,-5.5372337
3192,28.7919935,6.792745,10.7532294,-5.6044428
3193,30.3333301,7.2301462,11.1804767,-5.675457
3194,31.9046988,7.7993807,11.795275,-5.7514845
3195,33.467806,8.5268228,12.6309651,-5.8339712
3196,34.9663845,9.4436541,13.7280688,-5.9246516
3197,36.3186521,10.5836701,15.1325607,-6.0255882
3198,37.4079557,11.9772638,16.8901025,-6.139172
3199,38.0733023,13.6383775,19.0326479,-6.2680305
3200,38.105167,15.5404383,21.5527225,-6.4147539
3201,37.2585837,17.5796026,24.3625823,-6.5813147
3202,35.3024999,19.5343364,27.2460042,-6.7680863
3203,32.1194318,21.0531968,29.8342879,-6.9725604
3204,27.8313444,21.7225141,31.6611582,-7.1883008
3205,22.861636,21.2341931,32.3247929,-7.4050985
3206,17.8329847,19.5670074,31.6800797,-7.6109904
3207,13.3288786,17.0247771,29.9062289,-7.7954827
3208,9.6918436,14.0852442,27.3909167,-7.9521609
3209,6.9874073,11.1909561,24.5434576,-8.0793597
3210,5.0974234,8.6275604,21.6730821,-8.1791047
3211,3.8351327,6.5151997,18.9633712,-8.2554261
3212,3.0199364,4.8583311,16.5000266,-8.3129287
3213,2.5077949,3.6015303,14.3085458,-8.3559217
3214,2.1950428,2.6691012,12.3828976,-8.3880334
3215,2.0114739,1.9868591,10.7028737,-8.4121303
3216,1.9113019,1.4914375,9.2433013,-8.4303869
3217,1.8653759,1.1325967,7.9785058,-8.4444091
3218,1.8554261,0.8722675,6.884286,-8.4553632
3219,1.8701292,0.6824281,5.938669,-8.4640866
3220,1.9025365,0.5428419,5.1220927,-8.4711772
3221,1.9484372,0.4390748,4.4173329,-8.4770614
3222,2.0053355,0.3609101,3.8093237,-8.4820431
3223,2.0718175,0.3011464,3.2849421,-8.4863402
3224,2.1471616,0.2547137,2.8327899,-8.49011
3225,2.2310991,0.2180385,2.4429864,-8.4934668
3226,2.323668,0.1885934,2.1069789,-8.4964947
3227,2.4251235,0.1645812,1.817372,-8.4992566
3228,2.5358827,0.1447139,1.5677763,-8.5018001
3229,2.6564925,0.1280601,1.3526752,-8.5041616
3230,2.7876097,0.1139382,1.1673079,-8.5063697
3231,2.9299906,0.1018432,1.0075676,-8.5084472
3232,3.084486,0.0913955,0.8699128,-8.5104121
3233,3.2520403,0.0823053,0.7512899,-8.5122796
3234,3.4336926,0.074348,0.649067,-8.514062
3235,3.6305807,0.0673467,0.5609758,-8.5157698
3236,3.843946,0.0611601,0.4850616,-8.5174117
3237,4.0751398,0.0556736,0.4196399,-8.5189954
3238,4.3256311,0.0507931,0.3632597,-8.5205272
3239,4.5970146,0.0464405,0.3146708,-8.522013
3240,4.8910212,0.0425502,0.2727962,-8.5234576
3241,5.2095277,0.039067,0.2367082,-8.5248654
3242,5.5545691,0.0359437,0.2056078,-8.5262402
3243,5.928351,0.0331398,0.1788068,-8.5275854
3244,6.3332638,0.0306206,0.1557125,-8.528904
3245,6.7718978,0.0283564,0.1358145,-8.5301987
3246,7.2470594,0.0263211,0.1186734,-8.5314719
3247,7.7617896,0.0244924,0.1039111,-8.5327258
3248,8.3193824,0.0228511,0.0912021,-8.5339624
3249,8.9234071,0.0213805,0.0802665,-8.5351834
3250,9.57773,0.0200666,0.070864,-8.5363905
3251,10.2865397,0.0188973,0.0627878,-8.5375852
3252,11.054374,0.0178626,0.0558611,-8.5387689
3253,11.8861483,0.0169545,0.0499324,-8.5399429
3254,12.787188,0.0161668,0.0448725,-8.5411084
3255,13.7632616,0.0154953,0.0405719,-8.5422666
3256,14.8206183,0.0149377,0.0369384,-8.5434187
3257,15.9660279,0.0144941,0.0338952,-8.5445658
3258,17.2068239,0.0141668,0.0313797,-8.545709
3259,18.5509507,0.0139616,0.0293425,-8.5468495
3260,20.0070143,0.0138877,0.0277471,-8.5479887
3261,21.5843374,0.0139595,0.02657,-8.5491278
3262,23.2930194,0.014198,0.0258018,-8.5502684
3263,25.1440005,0.0146327,0.0254491,-8.5514124
3264,27.1491323,0.0153061,0.0255383,-8.5525619
3265,29.3212533,0.0162783,0.026121,-8.5537195
3266,31.6742712,0.0176357,0.027284,-8.5548887
3267,34.2232521,0.0195039,0.0291636,-8.5560739
3268,36.9845164,0.022069,0.0319705,-8.5572811
3269,39.9757438,0.0256114,0.0360293,-8.5585185
3270,43.2160857,0.0305645,0.0418465,-8.559798
3271,46.7262875,0.0376152,0.0502267,-8.5611367
3272,50.5288208,0.047884,0.0624806,-8.5625609
3273,54.6480243,0.0632579,0.0808072,-8.5641112
3274,59.110255,0.0870276,0.1090211,-8.5658536
3275,63.9440429,0.125155,0.1539938,-8.5678987
3276,69.1802367,0.1889037,0.2286265,-8.5704402
3277,74.8520876,0.3005494,0.3582708,-8.5738324
3278,80.995084,0.5064,0.5952929,-8.5787561
3279,87.6457712,0.9081051,1.053911,-8.5865914
3280,94.8361018,1.7423661,1.9984368,-8.6003042
3281,102.5656882,3.5963464,4.0806021,-8.6266859
3282,110.6495877,8.0228463,9.0147879,-8.6823718
3283,117.7684689,19.3173284,21.5307505,-8.8108258
3284,115.1543193,48.1653137,53.5609249,-9.1278182
3285,61.3477184,93.9456465,107.994198,-9.8529712
3286,-37.4697789,69.3037058,101.462322,-10.729366
3287,-74.0640257,5.2696063,68.4870798,-11.0928523
3288,-68.2718906,-37.1268753,71.3845822,-10.916476
3289,-32.712959,-58.2224499,85.3585159,-10.4159333
3290,11.7227113,-44.8221269,78.3668769,-9.8785782
3291,34.9825813,-15.5183306,60.8047458,-9.5779219
3292,40.0502409,7.0825985,51.3261683,-9.544976
3293,35.8300432,20.513685,49.3839585,-9.690989
3294,26.3507757,26.4186406,49.4752759,-9.9325131
3295,14.9150901,25.8656855,47.6552489,-10.1996081
3296,4.8052737,20.8575735,43.1372292,-10.4366925
3297,-2.3309744,14.2539342,37.3082263,-10.6134979
3298,-6.6739219,8.2042223,31.6436316,-10.7258124
3299,-9.1214674,3.5724426,26.8187971,-10.7844229
3300,-10.4927052,0.3829111,22.9191439,-10.804087
3301,-11.3280908,-1.6572948,19.8040489,-10.7978848
3302,-11.9397922,-2.8806445,17.2995338,-10.7756259
3303,-12.4968436,-3.5615214,15.2610643,-10.7440461
3304,-13.0872827,-3.8999484,13.5820008,-10.7075106
3305,-13.7555524,-4.0326965,12.1864877,-10.6687135
3306,-14.5234715,-4.0497478,11.0206785,-10.6292287
3307,-15.4016167,-4.0088232,10.0458826,-10.5899022
3308,-16.3953643,-3.9463829,9.2338949,-10.5511171
3309,-17.5080124,-3.8853978,8.5639916,-10.5129648
3310,-18.7423185,-3.8406526,8.0210708,-10.4753514
3311,-20.1011761,-3.8223174,7.5945613,-10.438061
3312,-21.5878144,-3.8383791,7.2778684,-10.4007884
3313,-23.2057056,-3.8963773,7.0682362,-10.3631521
3314,-24.9582529,-4.0047738,6.9669799,-10.3246918
3315,-26.8482495,-4.1742163,6.9801123,-10.2848525
3316,-28.8770214,-4.4189237,7.1194499,-10.2429564
3317,-31.0430761,-4.7584204,7.4043548,-10.1981586
3318,-33.339923,-5.2198817,7.8643564,-10.1493827
3319,-35.7524717,-5.8413904,8.5429866,-10.0952297
3320,-38.2509387,-6.6764086,9.5032161,-10.0338468
3321,-40.7803524,-7.7995669,10.8347238,-9.9627462
3322,-43.2423134,-9.3129972,12.662395,-9.878561
3323,-45.4636015,-11.3496887,15.1526415,-9.7767482
3324,-47.1447085,-14.0629338,18.5063874,-9.6513122
3325,-47.7867469,-17.5742183,22.9096918,-9.4948089
3326,-46.6284377,-21.8261386,28.3842047,-9.2992924
3327,-42.7252123,-26.2933906,34.4803269,-9.0594441
3328,-35.4347558,-29.6945823,39.941274,-8.7788866
3329,-25.3306452,-30.2950675,42.9304063,-8.4770426
3330,-14.5400833,-27.2153713,42.2942566,-8.1876455
3331,-5.4410575,-21.4324166,38.6324464,-7.9439966
3332,0.9138708,-14.9287269,33.6107664,-7.7633512
3333,4.8230057,-9.212491,28.6050174,-7.644655
3334,7.0707605,-4.858205,24.2408506,-7.5764823
3335,8.3514518,-1.8271145,20.6359582,-7.5450716
3336,9.1281706,0.1518893,17.7028384,-7.5384583
3337,9.6739693,1.3742715,15.3103229,-7.5476202
3338,10.1402124,2.0842451,13.3413249,-7.566265
3339,10.6078484,2.4617169,11.704832,-7.5902197
3340,11.1191218,2.6313451,10.3330851,-7.6168233
3341,11.6957627,2.6762985,9.1758869,-7.644443
3342,12.3490564,2.6506196,8.1956182,-7.6721223
3343,13.0852987,2.5887192,7.3635939,-7.6993406
3344,13.9086958,2.5121535,6.6575637,-7.7258521
3345,14.8228708,2.4342699,6.0600374,-7.7515824
3346,15.8316213,2.3633163,5.5571684,-7.776563
3347,16.9392801,2.304497,5.1380157,-7.8008911
3348,18.1508688,2.2613297,4.7940663,-7.8247066
3349,19.4721436,2.2365599,4.5189494,-7.8481802
3350,20.9095836,2.2328075,4.3083058,-7.8715088
3351,22.4703412,2.2530765,4.1598003,-7.8949172
3352,24.162158,2.3012245,4.0732875,-7.9186639
3353,25.9932311,2.3824812,4.051166,-7.9430524
3354,27.9720019,2.5041094,4.0989877,-7.9684482
3355,30.1068108,2.6763271,4.2264335,-7.995303
3356,32.4053173,2.913665,4.4488435,-8.0241911
3357,34.8735012,3.237021,4.7895999,-8.0558617
3358,37.5138986,3.6768308,5.2838514,-8.0913174
3359,40.3223974,4.2780122,5.9843584,-8.1319324
3360,43.2822381,5.1076936,6.9706712,-8.1796331
3361,46.3524377,6.2671316,8.3633811,-8.2371759
3362,49.4448183,7.9092271,10.3453797,-8.3085703
3363,52.377595,10.2608401,13.1900892,-8.3997062
3364,54.7822479,13.6383181,17.2858801,-8.5191885
3365,55.9291506,18.4065127,23.1066439,-8.6791191
3366,54.4745825,24.7296209,30.9710592,-8.8946202
3367,48.4104605,31.8348303,40.2885964,-9.1786391
3368,36.2075479,36.9616859,48.4135953,-9.52698
3369,19.6175569,36.2068036,51.2979427,-9.8996435
3370,3.9674523,28.8175304,47.6827992,-10.2299295
3371,-6.8559631,18.5514668,40.6794282,-10.468227
3372,-12.9356442,9.2937867,33.7530844,-10.6066908
3373,-16.0028769,2.507705,28.3046819,-10.6645519
3374,-17.5006626,-1.9455324,24.3599981,-10.6666232
3375,-18.263474,-4.6711498,21.5456707,-10.633328
3376,-18.719813,-6.2442098,19.5004278,-10.5789676
3377,-19.0830184,-7.0918241,17.9657267,-10.5128048
3378,-19.4588702,-7.5032443,16.7754518,-10.4405456
3379,-19.899203,-7.6662325,15.8280916,-10.3655418
3380,-20.4281438,-7.7000496,15.0634428,-10.2896344
3381,-21.0551947,-7.6796206,14.4467924,-10.2137106
3382,-21.7818918,-7.6519428,13.9590323,-10.138059
3383,-22.6051753,-7.6468786,13.5907563,-10.0625917
3384,-23.51897,-7.6841588,13.3388649,-9.9869773
3385,-24.5147144,-7.7779048,13.2047017,-9.9107183
3386,-25.5812059,-7.9395436,13.1931075,-9.8331915
3387,-26.7039325,-8.1796725,13.312,-9.7536649
3388,-27.8639496,-8.5091985,13.5722073,-9.6712995
3389,-29.0363001,-8.9398967,13.9873194,-9.5851432
3390,-30.1879541,-9.4843704,14.5732925,-9.4941219
3391,-31.2752869,-10.1552168,15.3474336,-9.3970341
3392,-32.2412564,-10.9630061,16.3262228,-9.2925601
3393,-33.012779,-11.9124734,17.5212123,-9.1792998
3394,-33.4994435,-12.9962311,18.9321072,-9.0558598
3395,-33.5957178,-14.1856141,20.5363783,-8.9210181
3396,-33.1899827,-15.4195141,22.2759751,-8.7739924
3397,-32.184104,-16.59483,24.0445724,-8.6148161
3398,-30.5247603,-17.566143,25.6831557,-8.4447717
3399,-28.2401589,-18.1644965,26.9948022,-8.2667395
3400,-25.4647587,-18.2397633,27.7851108,-8.0852384
3401,-22.4300194,-17.7148333,27.918916,-7.9059655
3402,-19.4133232,-16.6228164,27.3657126,-7.7348527
3403,-16.6657789,-15.1012581,26.2061626,-7.5769539
3404,-14.3561856,-13.3449452,24.5968738,-7.4356125
3405,-12.5547898,-11.546033,22.7174987,-7.3121922
3406,-11.2520997,-9.8515397,20.7280997,-7.2063368
