index,value
4938,0.67161
4939,0.81354
4940,1.4716
4941,1.8831
4942,2.0362
4943,2.0871
4944,2.0929
4945,1.7079
4946,1.0367
4947,0.66082
4948,0.49316
4949,0.42798
4950,0.46463
4951,0.99123
4952,1.6717
4953,1.8031
4954,1.6828
4955,1.5968
4956,1.8418
4957,1.3582
4958,0.87596
4959,0.71628
4960,0.75005
4961,0.68648
4962,0.75697
4963,1.3892
4964,1.8495
4965,2.0229
4966,2.0833
4967,2.0851
4968,1.799
4969,1.1056
4970,0.69641
4971,0.507
4972,0.43494
4973,0.44402
4974,0.89245
4975,1.6158
4976,1.8091
4977,1.702
4978,1.5967
4979,1.8274
4980,1.4425
4981,0.91682
4982,0.72556
4983,0.7278
4984,0.69806
4985,0.71099
4986,1.3013
4987,1.813
4988,2.0059
4989,2.0769
4990,2.0768
4991,1.8836
4992,1.1802
4993,0.7345
4994,0.52632
4995,0.44293
4996,0.43097
4997,0.80002
4998,1.5483
4999,1.8122
5000,1.7237
5001,1.6055
5002,1.7957
5003,1.529
5004,0.96315
5005,0.73505
5006,0.72325
5007,0.71204
5008,0.67657
5009,1.2094
5010,1.7707
5011,1.9902
5012,2.0759
5013,2.0734
5014,1.958
5015,1.2614
5016,0.77585
5017,0.54448
5018,0.44882
5019,0.42262
5020,0.71512
5021,1.4689
5022,1.8207
5023,1.7554
5024,1.6196
5025,1.7523
5026,1.6148
5027,1.0153
5028,0.73896
5029,0.71817
5030,0.72539
5031,0.65502
5032,1.1162
5033,1.7238
5034,1.9721
5035,2.0692
5036,2.0714
5037,2.0162
5038,1.346
5039,0.81825
5040,0.56366
5041,0.45595
5042,0.41974
5043,0.64272
5044,1.382
5045,1.8044
5046,1.7887
5047,1.6387
5048,1.7094
5049,1.6934
5050,1.0754
5051,0.74942
5052,0.70461
5053,0.73045
5054,0.64261
5055,1.0256
5056,1.6697
5057,1.9497
5058,2.0588
5059,2.0695
5060,2.0552
5061,1.4361
5062,0.8698
5063,0.58479
5064,0.46427
5065,0.42038
5066,0.5813
5067,1.2859
5068,1.7776
5069,1.7731
5070,1.6426
5071,1.6657
5072,1.7597
5073,1.1413
5074,0.78616
5075,0.71599
5076,0.74696
5077,0.64704
5078,0.9434
5079,1.6049
5080,1.9494
5081,2.0648
5082,2.0819
5083,2.0807
5084,1.5316
5085,0.92042
5086,0.60094
5087,0.46684
5088,0.41896
5089,0.52905
5090,1.1835
5091,1.7451
5092,1.771
5093,1.6421
5094,1.6238
5095,1.8072
5096,1.2119
5097,0.81967
5098,0.73042
5099,0.76544
5100,0.66407
5101,0.87252
5102,1.5352
5103,1.9087
5104,2.0472
5105,2.0878
5106,2.094
5107,1.6267
5108,0.98245
5109,0.62979
5110,0.47811
5111,0.42125
5112,0.48925
5113,1.0784
5114,1.7098
5115,1.7851
5116,1.6583
5117,1.5999
5118,1.8346
5119,1.2888
5120,0.84853
5121,0.72564
5122,0.76343
5123,0.67853
5124,0.80703
5125,1.459
5126,1.8805
5127,2.0365
5128,2.0887
5129,2.0933
5130,1.7215
5131,1.0465
5132,0.66295
5133,0.49305
5134,0.42758
5135,0.46061
5136,0.97576
5137,1.6637
5138,1.8025
5139,1.682
5140,1.5933
5141,1.8399
5142,1.3703
5143,0.88193
5144,0.71909
5145,0.75203
5146,0.69118
5147,0.7507
5148,1.3765
5149,1.8456
5150,2.024
5151,2.086
5152,2.0863
5153,1.813
5154,1.1167
5155,0.70109
5156,0.50992
5157,0.43356
5158,0.44025
5159,0.87717
5160,1.6062
5161,1.8103
5162,1.7028
5163,1.5932
5164,1.821
5165,1.4549
5166,0.9231
5167,0.73003
5168,0.74584
5169,0.70842
5170,0.70828
5171,1.2891
5172,1.8084
5173,2.0095
5174,2.084
5175,2.0821
5176,1.896
5177,1.1914
5178,0.73854
5179,0.52568
5180,0.43799
5181,0.42638
5182,0.78592
5183,1.5376
5184,1.8106
5185,1.7183
5186,1.5951
5187,1.783
5188,1.5393
5189,0.97018
5190,0.73876
5191,0.72676
5192,0.72237
5193,0.6779
5194,1.199
5195,1.7652
5196,1.9893
5197,2.0774
5198,2.0775
5199,1.9666
5200,1.2714
5201,0.77889
5202,0.54472
5203,0.44809
5204,0.42067
5205,0.70516
5206,1.4588
5207,1.8084
5208,1.7415
5209,1.6118
5210,1.742
5211,1.6234
5212,1.0233
5213,0.75119
5214,0.72415
5215,0.73415
5216,0.65741
5217,1.107
5218,1.7161
5219,1.988
5220,2.0752
5221,2.0771
5222,2.0232
5223,1.3579
5224,0.82116
5225,0.55821
5226,0.45128
5227,0.4164
5228,0.63279
5229,1.3706
5230,1.7968
5231,1.7662
5232,1.624
5233,1.6944
5234,1.6995
5235,1.0832
5236,0.76237
5237,0.71893
5238,0.74621
5239,0.65041
5240,1.0193
5241,1.6623
5242,1.9572
5243,2.0638
5244,2.078
5245,2.0607
5246,1.4466
5247,0.87302
5248,0.58367
5249,0.46151
5250,0.41795
5251,0.57413
5252,1.2751
5253,1.7719
5254,1.7658
5255,1.6349
5256,1.6557
5257,1.7639
5258,1.1481
5259,0.79398
5260,0.72528
5261,0.75667
5262,0.65302
5263,0.93824
5264,1.5981
5265,1.9313
5266,2.0545
5267,2.0845
5268,2.0841
5269,1.5408
5270,0.92885
5271,0.61057
5272,0.47207
5273,0.4201
5274,0.52502
5275,1.1722
5276,1.7449
5277,1.785
5278,1.6529
5279,1.6249
5280,1.8129
5281,1.2204
5282,0.81725
5283,0.71246
5284,0.75358
5285,0.65944
5286,0.86169
5287,1.5278
5288,1.9052
5289,2.0436
5290,2.0844
5291,2.0901
5292,1.6369
5293,0.98897
5294,0.63665
5295,0.48243
5296,0.42474
5297,0.4871
5298,1.0682
5299,1.7062
5300,1.7909
5301,1.6669
5302,1.6051
5303,1.8388
5304,1.2976
5305,0.85173
5306,0.72523
5307,0.75779
5308,0.67538
5309,0.79801
5310,1.4499
5311,1.8752
5312,2.0338
5313,2.0857
5314,2.0897
5315,1.7318
5316,1.0542
5317,0.67127
5318,0.49622
5319,0.42947
5320,0.4587
5321,0.96489
5322,1.6583
5323,1.8038
5324,1.6859
5325,1.5954
5326,1.8401
5327,1.38
5328,0.88658
5329,0.72391
5330,0.74607
5331,0.68983
5332,0.74381
5333,1.3665
5334,1.8409
5335,2.0192
5336,2.0837
5337,2.0875
5338,1.8238
5339,1.1252
5340,0.70613
5341,0.5116
5342,0.4289
5343,0.43555
5344,0.86484
5345,1.5981
5346,1.8127
5347,1.7018
5348,1.584
5349,1.8122
5350,1.4639
5351,0.92754
5352,0.73014
5353,0.74998
5354,0.71747
5355,0.70816
5356,1.2808
5357,1.8056
5358,2.018
5359,2.0863
5360,2.0856
5361,1.9044
5362,1.1992
5363,0.736
5364,0.52097
5365,0.43686
5366,0.42411
5367,0.77673
5368,1.531
5369,1.8034
5370,1.7111
5371,1.5895
5372,1.7751
5373,1.546
5374,0.9765
5375,0.74654
5376,0.74827
5377,0.73558
5378,0.68118
5379,1.1923
5380,1.7605
5381,1.9919
5382,2.0769
5383,2.0857
5384,1.9735
5385,1.2796
5386,0.7835
5387,0.54502
5388,0.44507
5389,0.41755
5390,0.69678
5391,1.4502
5392,1.8046
5393,1.7368
5394,1.6039
5395,1.7316
5396,1.6295
5397,1.0287
5398,0.75552
5399,0.73567
5400,0.74538
5401,0.66159
5402,1.1011
5403,1.7117
5404,1.9727
5405,2.0703
5406,2.0842
5407,2.0292
5408,1.3656
5409,0.82944
5410,0.56117
5411,0.44975
5412,0.41333
5413,0.6258
5414,1.3606
5415,1.7874
5416,1.7453
5417,1.6095
5418,1.6817
5419,1.7036
5420,1.0894
5421,0.77646
5422,0.73495
5423,0.76194
5424,0.65846
5425,1.0153
5426,1.6552
5427,1.9531
5428,2.0633
5429,2.0873
5430,2.0664
5431,1.4555
5432,0.87872
5433,0.58427
5434,0.4585
5435,0.41332
5436,0.56721
5437,1.2643
5438,1.7711
5439,1.806
5440,1.6406
5441,1.6481
5442,1.7687
5443,1.155
5444,0.77935
5445,0.70987
5446,0.75321
5447,0.65338
5448,0.93017
5449,1.5952
5450,1.9291
5451,2.0522
5452,2.0885
5453,2.0881
5454,1.5496
5455,0.93357
5456,0.60973
5457,0.4696
5458,0.41376
5459,0.51794
5460,1.1627
5461,1.7405
5462,1.7784
5463,1.6384
5464,1.6085
5465,1.8104
5466,1.2253
5467,0.82297
5468,0.73031
5469,0.77326
5470,0.67326
5471,0.86292
5472,1.524
5473,1.9053
5474,2.047
5475,2.0903
5476,2.0957
5477,1.6418
5478,0.99169
5479,0.64073
5480,0.48195
5481,0.42122
5482,0.48358
5483,1.0622
5484,1.7046
5485,1.7925
5486,1.6621
5487,1.5968
5488,1.8363
5489,1.301
5490,0.85151
5491,0.71546
5492,0.74011
5493,0.67303
5494,0.7949
5495,1.4468
5496,1.873
5497,2.0289
5498,2.0836
5499,2.0886
5500,1.7353
5501,1.057
5502,0.67232
5503,0.49794
5504,0.43081
5505,0.45829
5506,0.96131
5507,1.6563
5508,1.8045
5509,1.6894
5510,1.5978
5511,1.8408
5512,1.3837
5513,0.88819
5514,0.7236
5515,0.74821
5516,0.69028
5517,0.74144
5518,1.3627
5519,1.8392
5520,2.0192
5521,2.0848
5522,2.0838
5523,1.8263
5524,1.1281
5525,0.70793
5526,0.51284
5527,0.43642
5528,0.4387
5529,0.86271
5530,1.5961
5531,1.8122
5532,1.7083
5533,1.5972
5534,1.8183
5535,1.469
5536,0.93024
5537,0.72642
5538,0.69738
5539,0.68792
5540,0.6935
5541,1.2712
5542,1.7998
5543,1.9955
5544,2.0703
5545,2.0668
5546,1.9072
5547,1.2051
5548,0.74265
5549,0.52764
5550,0.44617
5551,0.42964
5552,0.77309
5553,1.5248
5554,1.8067
5555,1.7268
5556,1.6107
5557,1.7849
5558,1.5568
5559,0.981
5560,0.74131
5561,0.70129
5562,0.70346
5563,0.6633
5564,1.1768
5565,1.7543
5566,1.9816
5567,2.0658
5568,2.0645
5569,1.9775
5570,1.29
5571,0.78917
5572,0.54672
5573,0.45109
5574,0.42265
5575,0.69003
5576,1.4401
5577,1.8183
5578,1.7714
5579,1.6296
5580,1.7407
5581,1.6438
5582,1.0358
5583,0.73887
5584,0.70958
5585,0.72353
5586,0.64709
5587,1.0826
5588,1.7053
5589,1.9731
5590,2.0679
5591,2.069
5592,2.0321
5593,1.3779
5594,0.8346
5595,0.56426
5596,0.45667
5597,0.41936
5598,0.61914
5599,1.3492
5600,1.7874
5601,1.7544
5602,1.6276
5603,1.6881
5604,1.7165
5605,1.0984
5606,0.77754
5607,0.72584
5608,0.74872
5609,0.64921
5610,0.99893
5611,1.6453
5612,1.9487
5613,2.0605
5614,2.0819
5615,2.0688
5616,1.4707
5617,0.88753
5618,0.59071
5619,0.46398
5620,0.41614
5621,0.55969
5622,1.2482
5623,1.7688
5624,1.8133
5625,1.6513
5626,1.6487
5627,1.7797
5628,1.1667
5629,0.78261
5630,0.70383
5631,0.74633
5632,0.6497
5633,0.91505
5634,1.5842
5635,1.9208
5636,2.0483
5637,2.0785
5638,2.0837
5639,1.5638
5640,0.94306
5641,0.6197
5642,0.47705
5643,0.42388
5644,0.51587
5645,1.1482
5646,1.7381
5647,1.7903
5648,1.6634
5649,1.6252
5650,1.8231
5651,1.2385
5652,0.82384
5653,0.71793
5654,0.75101
5655,0.65928
5656,0.84371
5657,1.51
5658,1.9062
5659,2.0491
5660,2.0858
5661,2.0898
5662,1.66
5663,1.0027
5664,0.64168
5665,0.48352
5666,0.4254
5667,0.47923
5668,1.0435
5669,1.6959
5670,1.7929
5671,1.6698
5672,1.6007
5673,1.8408
5674,1.3162
5675,0.85909
5676,0.71839
5677,0.75111
5678,0.67774
5679,0.78434
5680,1.4308
5681,1.8693
5682,2.032
5683,2.085
5684,2.0899
5685,1.7541
5686,1.0704
5687,0.67414
5688,0.49901
5689,0.43058
5690,0.45296
5691,0.94092
5692,1.6449
5693,1.8045
5694,1.69
5695,1.5939
5696,1.8364
5697,1.3996
5698,0.89643
5699,0.72344
5700,0.72761
5701,0.68822
5702,0.73105
5703,1.345
5704,1.8354
5705,2.0209
5706,2.0835
5707,2.0806
5708,1.8432
5709,1.1427
5710,0.70961
5711,0.5134
5712,0.43775
5713,0.43612
5714,0.84422
5715,1.5835
5716,1.8059
5717,1.7075
5718,1.597
5719,1.8115
5720,1.4853
5721,0.9409
5722,0.73523
5723,0.74113
5724,0.71204
5725,0.69494
5726,1.2558
5727,1.793
5728,2.0022
5729,2.0804
5730,2.0796
5731,1.9235
5732,1.2207
5733,0.75377
5734,0.53316
5735,0.44321
5736,0.42433
5737,0.75498
5738,1.5094
5739,1.8113
5740,1.7285
5741,1.6034
5742,1.7698
5743,1.5716
5744,0.989
5745,0.7442
5746,0.73522
5747,0.72923
5748,0.66929
5749,1.1646
5750,1.7477
5751,1.985
5752,2.074
5753,2.0803
5754,1.9912
5755,1.3036
5756,0.79584
5757,0.55153
5758,0.44939
5759,0.41795
5760,0.676
5761,1.4259
5762,1.8012
5763,1.7439
5764,1.6123
5765,1.7214
5766,1.6528
5767,1.0456
5768,0.75943
5769,0.73067
5770,0.74453
5771,0.65612
5772,1.0743
5773,1.6957
5774,1.9666
5775,2.0676
5776,2.0825
5777,2.0412
5778,1.3917
5779,0.84282
5780,0.57111
5781,0.45603
5782,0.41595
5783,0.60852
5784,1.3335
5785,1.7857
5786,1.7574
5787,1.6239
5788,1.676
5789,1.7257
5790,1.1077
5791,0.77863
5792,0.7156
5793,0.75105
5794,0.65129
5795,0.98741
5796,1.6372
5797,1.9491
5798,2.0618
5799,2.082
5800,2.0719
5801,1.4834
5802,0.89424
5803,0.59079
5804,0.46387
5805,0.41742
5806,0.55318
5807,1.2351
5808,1.7614
5809,1.7683
5810,1.6371
5811,1.6392
5812,1.7846
5813,1.1757
5814,0.80304
5815,0.71401
5816,0.75284
5817,0.65457
5818,0.90724
5819,1.5708
5820,1.9278
5821,2.0536
5822,2.0848
5823,2.0876
5824,1.5784
5825,0.95047
5826,0.61853
5827,0.4756
5828,0.42199
5829,0.50904
5830,1.132
5831,1.7303
5832,1.7872
5833,1.6584
5834,1.6164
5835,1.826
5836,1.2498
5837,0.83076
5838,0.72244
5839,0.75739
5840,0.66566
5841,0.83593
5842,1.4984
5843,1.8936
5844,2.0405
5845,2.0849
5846,2.091
5847,1.6738
5848,1.0134
5849,0.6489
5850,0.48662
5851,0.42617
5852,0.47489
5853,1.028
5854,1.689
5855,1.7969
5856,1.6744
5857,1.5998
5858,1.8421
5859,1.329
5860,0.86355
5861,0.72622
5862,0.75632
5863,0.6819
5864,0.77611
5865,1.4188
5866,1.8626
5867,2.0293
5868,2.0865
5869,2.0909
5870,1.7684
5871,1.0811
5872,0.68425
5873,0.50207
5874,0.43065
5875,0.44915
5876,0.92563
5877,1.6364
5878,1.8083
5879,1.6929
5880,1.5922
5881,1.8329
5882,1.4125
5883,0.90125
5884,0.72912
5885,0.75099
5886,0.70068
5887,0.72828
5888,1.3338
5889,1.8278
5890,2.0153
5891,2.0841
5892,2.0845
5893,1.8553
5894,1.1529
5895,0.71982
5896,0.51821
5897,0.43762
5898,0.43319
5899,0.83117
5900,1.5735
5901,1.8119
5902,1.7128
5903,1.5964
5904,1.8055
5905,1.4973
5906,0.94576
5907,0.73156
5908,0.71673
5909,0.7065
5910,0.68788
5911,1.243
5912,1.7867
5913,1.9951
5914,2.0745
5915,2.0739
5916,1.9324
5917,1.2312
5918,0.7595
5919,0.53406
5920,0.44543
5921,0.42475
5922,0.74462
5923,1.4989
5924,1.8082
5925,1.7301
5926,1.6074
5927,1.766
5928,1.5835
5929,0.99723
5930,0.74626
5931,0.72438
5932,0.72549
5933,0.66401
5934,1.1505
5935,1.74
5936,1.9806
5937,2.0717
5938,2.0732
5939,1.9972
5940,1.316
5941,0.80212
5942,0.55451
5943,0.45218
5944,0.41965
5945,0.66671
5946,1.4133
5947,1.7995
5948,1.7478
5949,1.6192
5950,1.719
5951,1.6653
5952,1.0545
5953,0.75944
5954,0.70227
5955,0.72585
5956,0.64614
5957,1.0575
5958,1.6865
5959,1.9589
5960,2.0592
5961,2.0728
5962,2.0443
5963,1.4061
5964,0.85215
5965,0.58001
5966,0.4622
5967,0.41979
5968,0.60051
5969,1.3183
5970,1.7852
5971,1.7705
5972,1.6384
5973,1.6788
5974,1.7392
5975,1.1187
5976,0.77913
5977,0.71778
5978,0.74513
5979,0.64598
5980,0.97054
5981,1.6266
5982,1.9403
5983,2.0567
5984,2.0821
5985,2.0758
5986,1.5006
5987,0.90538
5988,0.60158
5989,0.46761
5990,0.41858
5991,0.54426
5992,1.2162
5993,1.7594
5994,1.7796
5995,1.6453
5996,1.6362
5997,1.7944
5998,1.1888
5999,0.80527
6000,0.72033
6001,0.75723
6002,0.65676
6003,0.89332
6004,1.5594
6005,1.9163
6006,2.0486
6007,2.0872
6008,2.0915
6009,1.596
6010,0.96273
6011,0.6254
6012,0.47538
6013,0.41976
6014,0.50053
6015,1.1122
6016,1.7242
6017,1.784
6018,1.6527
6019,1.6053
6020,1.828
6021,1.2632
6022,0.8367
6023,0.72474
6024,0.76445
6025,0.67376
6026,0.82712
6027,1.4852
6028,1.8886
6029,2.0392
6030,2.0873
6031,2.0946
6032,1.6905
6033,1.025
6034,0.65666
6035,0.49061
6036,0.42234
6037,0.46781
6038,1.0091
6039,1.681
6040,1.804
6041,1.6753
6042,1.5911
6043,1.8392
6044,1.3424
6045,0.86783
6046,0.71668
6047,0.75317
6048,0.68738
6049,0.76881
6050,1.4063
6051,1.8619
6052,2.0295
6053,2.086
6054,2.0931
6055,1.7832
6056,1.0913
6057,0.6847
6058,0.50329
6059,0.42835
6060,0.44425
6061,0.90961
6062,1.6273
6063,1.8057
6064,1.6919
6065,1.5855
6066,1.8261
6067,1.4242
6068,0.90902
6069,0.72672
6070,0.74291
6071,0.70423
6072,0.72348
6073,1.3207
6074,1.8223
6075,2.011
6076,2.0823
6077,2.0837
6078,1.8672
6079,1.164
6080,0.72673
6081,0.52182
6082,0.43988
6083,0.43191
6084,0.81812
6085,1.5632
6086,1.8136
6087,1.719
6088,1.6001
6089,1.8014
6090,1.5105
6091,0.95224
6092,0.73411
6093,0.73707
6094,0.71566
6095,0.68555
6096,1.2303
6097,1.7807
6098,1.9968
6099,2.0773
6100,2.0826
6101,1.9449
6102,1.2434
6103,0.76548
6104,0.53734
6105,0.44433
6106,0.42149
6107,0.73137
6108,1.4868
6109,1.8078
6110,1.7322
6111,1.6041
6112,1.7551
6113,1.5947
6114,1.0047
6115,0.74766
6116,0.73022
6117,0.73368
6118,0.66471
6119,1.1389
6120,1.7336
6121,1.9826
6122,2.0734
6123,2.0846
6124,2.0087
6125,1.3287
6126,0.80854
6127,0.55552
6128,0.4492
6129,0.41516
6130,0.65438
6131,1.4002
6132,1.7991
6133,1.7489
6134,1.6114
6135,1.704
6136,1.6737
6137,1.0624
6138,0.76405
6139,0.72666
6140,0.75018
6141,0.65609
6142,1.0503
6143,1.6807
6144,1.9605
6145,2.0652
6146,2.0857
6147,2.0527
6148,1.4166
6149,0.85673
6150,0.57895
6151,0.45919
6152,0.41564
6153,0.59171
6154,1.3065
6155,1.7817
6156,1.7659
6157,1.629
6158,1.665
6159,1.7438
6160,1.1258
6161,0.78382
6162,0.72414
6163,0.75617
6164,0.65302
6165,0.96486
6166,1.6204
6167,1.939
6168,2.058
6169,2.0821
6170,2.0777
6171,1.5087
6172,0.91002
6173,0.60283
6174,0.46734
6175,0.41824
6176,0.5401
6177,1.2074
6178,1.7556
6179,1.7774
6180,1.6435
6181,1.6321
6182,1.7978
6183,1.195
6184,0.80958
6185,0.72518
6186,0.76103
6187,0.65949
6188,0.88799
6189,1.5531
6190,1.9194
6191,2.0522
6192,2.0863
6193,2.0904
6194,1.6036
6195,0.96667
6196,0.62677
6197,0.47748
6198,0.42191
6199,0.49856
6200,1.1043
6201,1.7208
6202,1.7888
6203,1.66
6204,1.6084
6205,1.8316
6206,1.2699
6207,0.83882
6208,0.72313
6209,0.75965
6210,0.67145
6211,0.81999
6212,1.4785
6213,1.8861
6214,2.0377
6215,2.0852
6216,2.0914
6217,1.6983
6218,1.0304
6219,0.66009
6220,0.49209
6221,0.4278
6222,0.46773
6223,1.0014
6224,1.677
6225,1.8037
6226,1.6818
6227,1.5988
6228,1.8429
6229,1.3504
6230,0.87185
6231,0.72339
6232,0.75209
6233,0.68472
6234,0.76159
6235,1.3975
6236,1.8538
6237,2.0252
6238,2.0838
6239,2.0893
6240,1.7917
6241,1.099
6242,0.69279
6243,0.50553
6244,0.43228
6245,0.44418
6246,0.90047
6247,1.6214
6248,1.8082
6249,1.6979
6250,1.5922
6251,1.8272
6252,1.4341
6253,0.91291
6254,0.72382
6255,0.70855
6256,0.68903
6257,0.71188
6258,1.3086
6259,1.818
6260,2.0048
6261,2.0748
6262,2.0733
6263,1.8758
6264,1.1732
6265,0.73008
6266,0.52017
6267,0.44099
6268,0.43211
6269,0.80819
6270,1.5552
6271,1.8093
6272,1.7175
6273,1.6024
6274,1.7986
6275,1.5207
6276,0.95915
6277,0.73799
6278,0.73819
6279,0.71674
6280,0.68159
6281,1.2188
6282,1.7749
6283,1.9953
6284,2.0765
6285,2.0792
6286,1.953
6287,1.2539
6288,0.77047
6289,0.53936
6290,0.44533
6291,0.42109
6292,0.72147
6293,1.4765
6294,1.8065
6295,1.7335
6296,1.6059
6297,1.7498
6298,1.6055
6299,1.012
6300,0.74896
6301,0.7328
6302,0.73601
6303,0.66276
6304,1.1271
6305,1.727
6306,1.9771
6307,2.072
6308,2.0784
6309,2.0129
6310,1.3391
6311,0.81607
6312,0.562
6313,0.45342
6314,0.41773
6315,0.64756
6316,1.389
6317,1.797
6318,1.7524
6319,1.6202
6320,1.7046
6321,1.6847
6322,1.0702
6323,0.76697
6324,0.7281
6325,0.74682
6326,0.65193
6327,1.0374
6328,1.6726
6329,1.9629
6330,2.0674
6331,2.0812
6332,2.0558
6333,1.429
6334,0.86238
6335,0.57892
6336,0.45914
6337,0.41664
6338,0.58449
6339,1.2942
6340,1.7763
6341,1.7609
6342,1.6294
6343,1.6602
6344,1.7518
6345,1.1347
6346,0.78853
6347,0.72526
6348,0.75777
6349,0.65362
6350,0.95461
6351,1.6111
6352,1.9502
6353,2.0692
6354,2.0878
6355,2.0821
6356,1.5223
6357,0.91499
6358,0.59823
6359,0.46251
6360,0.41565
6361,0.53219
6362,1.193
6363,1.7481
6364,1.7657
6365,1.6329
6366,1.6198
6367,1.8009
6368,1.2042
6369,0.81805
6370,0.73288
6371,0.77209
6372,0.66794
6373,0.88219
6374,1.5433
6375,1.9119
6376,2.0486
6377,2.0889
6378,2.0946
6379,1.6157
6380,0.97545
6381,0.63365
6382,0.48019
6383,0.42078
6384,0.49323
6385,1.0901
6386,1.7159
6387,1.7949
6388,1.6624
6389,1.604
6390,1.8336
6391,1.2802
6392,0.84125
6393,0.72204
6394,0.76039
6395,0.67461
6396,0.81239
6397,1.4692
6398,1.8824
6399,2.0365
6400,2.0877
6401,2.0939
6402,1.7108
6403,1.0388
6404,0.66161
6405,0.49023
6406,0.42619
6407,0.46292
6408,0.9878
6409,1.6703
6410,1.7978
6411,1.6761
6412,1.5913
6413,1.8394
6414,1.3599
6415,0.87856
6416,0.72695
6417,0.75749
6418,0.69214
6419,0.7582
6420,1.3872
6421,1.8496
6422,2.0244
6423,2.085
6424,2.0876
6425,1.8014
6426,1.1075
6427,0.69459
6428,0.50449
6429,0.43306
6430,0.44255
6431,0.8893
6432,1.6139
6433,1.8067
6434,1.6978
6435,1.5922
6436,1.8245
6437,1.4442
6438,0.9183
6439,0.73309
6440,0.74926
6441,0.70731
6442,0.71328
6443,1.3
6444,1.8123
6445,2.0103
6446,2.0824
6447,2.0857
6448,1.8874
6449,1.1826
6450,0.73432
6451,0.52457
6452,0.43906
6453,0.42779
6454,0.7959
6455,1.5457
6456,1.8113
6457,1.7187
6458,1.5965
6459,1.7887
6460,1.5303
6461,0.96465
6462,0.73644
6463,0.71543
6464,0.71459
6465,0.67813
6466,1.208
6467,1.7699
6468,1.9889
6469,2.0752
6470,2.0744
6471,1.9592
6472,1.2628
6473,0.77241
6474,0.53842
6475,0.44631
6476,0.42129
6477,0.71333
6478,1.4676
6479,1.8042
6480,1.7327
6481,1.6073
6482,1.746
6483,1.6144
6484,1.0183
6485,0.75411
6486,0.7337
6487,0.73739
6488,0.66084
6489,1.117
6490,1.7207
6491,1.9788
6492,2.0739
6493,2.0781
6494,2.0182
6495,1.3492
6496,0.81859
6497,0.55731
6498,0.45086
6499,0.41634
6500,0.63941
6501,1.3789
6502,1.7912
6503,1.7435
6504,1.6139
6505,1.6955
6506,1.6916
6507,1.0776
6508,0.77225
6509,0.73112
6510,0.75357
6511,0.65481
6512,1.0293
6513,1.6655
6514,1.9566
6515,2.0661
6516,2.0813
6517,2.059
6518,1.4391
6519,0.86935
6520,0.58343
6521,0.4612
6522,0.41715
6523,0.57869
6524,1.2829
6525,1.7758
6526,1.7663
6527,1.6336
6528,1.6578
6529,1.7592
6530,1.1424
6531,0.78899
6532,0.71647
6533,0.7531
6534,0.65156
6535,0.94418
6536,1.6039
6537,1.9335
6538,2.0558
6539,2.0814
6540,2.0811
6541,1.5324
6542,0.9236
6543,0.60928
6544,0.47181
6545,0.42091
6546,0.52946
6547,1.1817
6548,1.7483
6549,1.7841
6550,1.6534
6551,1.6298
6552,1.8102
6553,1.2138
6554,0.81538
6555,0.72007
6556,0.75507
6557,0.6581
6558,0.86762
6559,1.5344
6560,1.907
6561,2.045
6562,2.0849
6563,2.0916
6564,1.6288
6565,0.98371
6566,0.63707
6567,0.48285
6568,0.42424
6569,0.48961
6570,1.0769
6571,1.7109
6572,1.7967
6573,1.6696
6574,1.6072
6575,1.8378
6576,1.2908
6577,0.8456
6578,0.71867
6579,0.75351
6580,0.67223
6581,0.80233
6582,1.4577
6583,1.8775
6584,2.0335
6585,2.0839
6586,2.0887
6587,1.7231
6588,1.0478
6589,0.66719
6590,0.49452
6591,0.42525
6592,0.45968
6593,0.97418
6594,1.6632
6595,1.8039
6596,1.6783
6597,1.5897
6598,1.8381
6599,1.3712
6600,0.88195
6601,0.7284
6602,0.75836
6603,0.69534
6604,0.75199
6605,1.3767
6606,1.8453
6607,2.023
6608,2.0869
6609,2.0902
6610,1.8136
6611,1.1167
6612,0.70085
6613,0.5074
6614,0.43233
6615,0.43911
6616,0.87648
6617,1.6059
6618,1.8079
6619,1.6982
6620,1.5888
6621,1.8186
6622,1.4548
6623,0.92412
6624,0.73164
6625,0.74639
6626,0.71095
6627,0.70965
6628,1.2892
6629,1.8079
6630,2.0071
6631,2.0788
6632,2.0849
6633,1.8968
6634,1.1919
6635,0.73958
6636,0.52699
6637,0.43957
6638,0.42636
6639,0.78531
6640,1.5369
6641,1.8108
6642,1.7212
6643,1.5971
6644,1.7833
6645,1.5403
6646,0.97078
6647,0.74086
6648,0.74022
6649,0.72662
6650,0.67901
6651,1.1985
6652,1.7648
6653,1.992
6654,2.0776
6655,2.0827
6656,1.9688
6657,1.2726
6658,0.78008
6659,0.54275
6660,0.44501
6661,0.41847
6662,0.70317
6663,1.4574
6664,1.8035
6665,1.7334
6666,1.6037
6667,1.736
6668,1.6228
6669,1.0243
6670,0.75491
6671,0.73648
6672,0.74398
6673,0.66232
6674,1.1084
6675,1.7157
6676,1.9759
6677,2.0736
6678,2.0809
6679,2.024
6680,1.358
6681,0.82399
6682,0.561
6683,0.45264
6684,0.41604
6685,0.63255
6686,1.3694
6687,1.7896
6688,1.7483
6689,1.6168
6690,1.6913
6691,1.6992
6692,1.0842
6693,0.77111
6694,0.72984
6695,0.75377
6696,0.6541
6697,1.0202
6698,1.6595
6699,1.9538
6700,2.0643
